FID,Shape_Leng,Shape_Area,ADM2_EN,ADM2_MN,ADM2_PCODE,ADM2_REF,ADM2ALT1EN,ADM2ALT2EN,ADM2ALT1MN,ADM2ALT2MN,ADM1_EN,ADM1_MN,ADM1_PCODE,ADM0_EN,ADM0_MN,ADM0_PCODE,date,validOn,validTo,Province,Dsitrict,ADM2_CODE,Summary06,Horse06,Cattle06,Camel06,Sheep06,Goat06,Summary02,Horse02,Cattle02,Camel02,Sheep02,Goat02,Summary99,Horse99,Cattle99,Camel99,Sheep99,Goat99,Summary96,Horse96,Cattle96,Camel96,Sheep96,Goat96,Summary92,Horse92,Cattle92,Camel92,Sheep92,Goat92,Den_Goat92,Den_Goat06,Den_Shep02,Den_Shep06,Den_Shep92
126,3.776687531410000,0.658953141426000,Darvi,Дарви,MN8413, , , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Darvi,MN8413,120.549999999999997,3.830000000000000,2.320000000000000,0.650000000000000,58.509999999999998,55.250000000000000,53.450000000000003,1.910000000000000,0.820000000000000,0.660000000000000,26.629999999999999,23.440000000000001,118.329999999999998,8.070000000000000,6.890000000000000,1.140000000000000,62.560000000000002,39.659999999999997,106.969999999999999,7.630000000000000,7.860000000000000,1.230000000000000,55.909999999999997,34.340000000000003,92.640000000000001,5.710000000000000,4.410000000000000,1.080000000000000,63.369999999999997,18.070000000000000,27.422283716399999,83.845112082499995,40.412585244500001,88.792353085000002,96.167687831099997
127,3.339634221730000,0.409111405897000,Darvi,Дарив,MN8216, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Dariv,MN8216,152.419999999999987,3.870000000000000,2.010000000000000,1.020000000000000,53.939999999999998,91.579999999999998,58.460000000000001,1.700000000000000,0.630000000000000,0.770000000000000,19.680000000000000,35.680000000000000,112.450000000000003,5.240000000000000,2.820000000000000,1.440000000000000,47.109999999999999,55.829999999999998,111.829999999999998,5.680000000000000,4.950000000000000,1.610000000000000,45.670000000000002,53.909999999999997,97.879999999999995,3.380000000000000,3.940000000000000,1.490000000000000,53.310000000000002,35.770000000000003,87.433397075700000,223.851006546999997,48.104256484499999,131.846727377000008,130.306804532000001
128,3.779261535730000,0.511311138778000,Darxan,Дархан,MN2331, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Darkhan,MN2331,143.840000000000003,11.840000000000000,6.480000000000000,0.440000000000000,65.500000000000000,59.590000000000003,92.840000000000003,8.940000000000000,3.960000000000000,0.420000000000000,45.780000000000001,33.740000000000002,106.930000000000007,13.070000000000000,12.800000000000001,0.370000000000000,48.460000000000001,32.229999999999997,98.590000000000003,10.440000000000000,11.170000000000000,0.410000000000000,49.159999999999997,27.410000000000000,101.030000000000001,7.550000000000000,8.300000000000001,0.630000000000000,63.969999999999999,20.590000000000000,40.269022985100001,116.543520139999998,89.534525121800002,128.102040093999989,125.109732897000001
129,0.660905369447000,0.012678492629900,Darxan,Дархан,MN4501, , , , , ,Darkhan-Uul,Дархан-Уул,MN45,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Darkhan-Uul,Darkhan,MN4501,49.159999999999997,1.650000000000000,7.610000000000000,0.080000000000000,19.190000000000001,20.629999999999999,47.719999999999999,2.770000000000000,8.310000000000000,0.030000000000000,21.030000000000001,15.580000000000000,58.759999999999998,3.520000000000000,12.789999999999999,0.030000000000000,29.140000000000001,13.279999999999999,59.969999999999999,4.040000000000000,14.220000000000001,0.020000000000000,30.199999999999999,11.510000000000000,108.969999999999999,7.760000000000000,22.879999999999999,0.050000000000000,64.230000000000004,14.060000000000000,1108.964638809999997,1627.165042580000090,1658.714534440000079,1513.586871890000111,5066.059655109999767
130,5.096426783930000,1.093251199010000,Dashbalbar,Дашбалбар,MN2119, , , , , ,Dornod,Дорнод,MN21,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornod,Dashbalbar,MN2119,125.099999999999994,13.480000000000000,9.779999999999999,0.600000000000000,65.959999999999994,35.280000000000001,93.189999999999998,10.640000000000001,8.850000000000000,0.650000000000000,53.119999999999997,19.930000000000000,89.079999999999998,8.699999999999999,11.670000000000000,0.600000000000000,54.689999999999998,13.420000000000000,64.000000000000000,7.900000000000000,8.210000000000001,0.690000000000000,38.439999999999998,8.770000000000000,95.459999999999994,7.850000000000000,8.690000000000000,1.260000000000000,71.299999999999997,6.360000000000000,5.817510198720000,32.270716951399997,48.589015999300003,60.333800740199997,65.218314020199998
131,2.972697590350000,0.278119350900000,Dashinchilen,Дашинчилэн,MN6319, , , , , ,Bulgan,Булган,MN63,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bulgan,Dashinchilen,MN6319,100.620000000000005,7.460000000000000,4.270000000000000,0.080000000000000,51.719999999999999,37.079999999999998,108.609999999999999,11.480000000000000,7.150000000000000,0.120000000000000,57.750000000000000,32.119999999999997,150.039999999999992,19.109999999999999,19.320000000000000,0.220000000000000,80.189999999999998,31.199999999999999,95.790000000000006,12.500000000000000,14.660000000000000,0.170000000000000,50.500000000000000,17.960000000000001,95.859999999999999,9.210000000000001,12.850000000000000,1.190000000000000,59.799999999999997,12.820000000000000,46.095318281600001,133.324056309000014,207.644666986000004,185.963327732000010,215.015603217000006
132,6.278918583790000,0.661798736289000,Davst,Давст,MN8510, , , , , ,Uvs,Увс,MN85,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Uvs,Davst,MN8510,81.260000000000005,0.970000000000000,4.270000000000000,0.170000000000000,37.799999999999997,38.049999999999997,44.930000000000000,0.640000000000000,3.220000000000000,0.140000000000000,21.020000000000000,19.899999999999999,40.520000000000003,0.910000000000000,4.130000000000000,0.210000000000000,19.629999999999999,15.640000000000001,41.289999999999999,1.670000000000000,4.890000000000000,0.270000000000000,19.120000000000001,15.350000000000000,43.390000000000001,3.400000000000000,4.180000000000000,0.540000000000000,25.340000000000000,9.940000000000000,15.019672076899999,57.494821179900001,31.761922239200000,57.117062827799998,38.289586562399997
133,4.554467358590000,0.773184952956000,Delger,Дэлгэр,MN8219, , , , , ,Govi-Altai,Говь-Алтай,MN82,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Govi-Altai,Delger,MN8219,131.550000000000011,3.470000000000000,1.510000000000000,0.950000000000000,45.609999999999999,80.010000000000005,45.979999999999997,1.920000000000000,0.520000000000000,0.800000000000000,17.520000000000000,25.219999999999999,131.139999999999986,6.400000000000000,3.200000000000000,1.450000000000000,57.020000000000003,63.070000000000000,136.789999999999992,6.830000000000000,4.740000000000000,1.580000000000000,59.829999999999998,63.810000000000002,122.319999999999993,5.390000000000000,3.670000000000000,1.450000000000000,72.209999999999994,39.600000000000001,51.216723564799999,103.481061929999996,22.659520122600000,58.989766711900003,93.392919409399994
134,2.273041734930000,0.291871796631000,Delgercogt,Дэлгэрцогт,MN4819, , , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Delgertsogt,MN4819,104.950000000000003,5.640000000000000,3.280000000000000,0.370000000000000,45.500000000000000,50.170000000000002,80.530000000000001,6.280000000000000,2.730000000000000,0.380000000000000,36.030000000000001,35.119999999999997,119.019999999999996,12.660000000000000,9.490000000000000,0.400000000000000,52.619999999999997,43.850000000000001,93.900000000000006,10.010000000000000,7.290000000000000,0.390000000000000,41.829999999999998,34.390000000000001,83.689999999999998,8.619999999999999,5.980000000000000,0.240000000000000,46.049999999999997,22.789999999999999,78.082227413100000,171.890537485999999,123.444609639999996,155.890361882000008,157.774750871999998
135,2.921524927770000,0.557284411965000,Delgerex,Дэлгэрэх,MN4413, , , , , ,Dornogovi,Дорноговь,MN44,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornogovi,Delgerekh,MN4413,81.459999999999994,7.620000000000000,3.740000000000000,1.080000000000000,38.829999999999998,30.190000000000001,71.140000000000001,8.060000000000000,3.170000000000000,1.100000000000000,34.280000000000001,24.539999999999999,97.780000000000001,13.310000000000000,9.890000000000001,1.140000000000000,49.890000000000001,23.550000000000001,78.500000000000000,9.310000000000000,9.500000000000000,1.110000000000000,41.680000000000000,16.910000000000000,81.760000000000005,6.990000000000000,8.500000000000000,0.900000000000000,54.990000000000002,10.380000000000001,18.626036862199999,54.173415498099999,61.512576458300003,69.677168724500007,98.674929388600006
136,3.214581135590000,0.457003905540000,Delgerxaan,Дэлгэрхаан,MN2334, , , , , ,Hentii,Хэнтий,MN23,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khentii,Delgerkhaan,MN2334,146.039999999999992,11.789999999999999,7.670000000000000,0.230000000000000,74.109999999999999,52.250000000000000,105.969999999999999,9.539999999999999,5.480000000000000,0.250000000000000,58.909999999999997,31.800000000000001,138.210000000000008,11.880000000000001,12.119999999999999,0.330000000000000,82.439999999999998,31.440000000000001,97.989999999999995,8.830000000000000,9.080000000000000,0.310000000000000,59.979999999999997,19.780000000000001,96.730000000000004,7.250000000000000,7.400000000000000,0.330000000000000,68.069999999999993,13.680000000000000,29.934098667800001,114.331626856000000,128.904806471000001,162.164916102000007,148.948398854000004
137,2.140790152750000,0.254861515468000,Delgerxaan,Дэлгэрхаан,MN4146, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Delgerkhaan,MN4146,65.870000000000005,5.440000000000000,3.980000000000000,0.050000000000000,30.840000000000000,25.559999999999999,39.530000000000001,4.330000000000000,2.580000000000000,0.070000000000000,19.739999999999998,12.810000000000000,72.670000000000002,10.029999999999999,8.740000000000000,0.190000000000000,34.920000000000002,18.789999999999999,66.379999999999995,9.000000000000000,7.940000000000000,0.180000000000000,33.460000000000001,15.789999999999999,46.520000000000003,5.340000000000000,4.420000000000000,0.120000000000000,29.199999999999999,7.430000000000000,29.153087261400000,100.289759138999997,77.453828067200007,121.006892481999998,114.572025307000004
138,3.479948953210000,0.710528759699000,Delgerxangai,Дэлгэрхангай,MN4816, , , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Delgerkhangai,MN4816,86.879999999999995,3.820000000000000,0.900000000000000,2.720000000000000,29.510000000000002,49.930000000000000,67.349999999999994,3.460000000000000,0.690000000000000,2.500000000000000,23.660000000000000,37.039999999999999,111.599999999999994,10.810000000000000,3.510000000000000,3.630000000000000,40.420000000000002,53.229999999999997,107.950000000000003,10.560000000000000,5.460000000000000,3.780000000000000,36.850000000000001,51.299999999999997,101.040000000000006,8.130000000000001,5.230000000000000,6.730000000000000,44.990000000000002,35.960000000000001,50.610196292700003,70.271610147299995,33.299144724300000,41.532449738600000,63.319041468599998
139,4.216440696610000,0.675370319524000,Delu'un,Дэлүүн,MN8322,Deluun, , , , ,Bayan-Olgii,Баян-Өлгий,MN83,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Bayan-Olgii,Deluun,MN8322,184.750000000000000,7.830000000000000,13.580000000000000,0.260000000000000,71.159999999999997,91.920000000000002,167.439999999999998,8.550000000000001,13.630000000000001,0.420000000000000,71.849999999999994,73.000000000000000,203.050000000000011,11.490000000000000,21.520000000000000,0.650000000000000,92.230000000000004,77.159999999999997,206.560000000000002,11.619999999999999,21.670000000000002,0.740000000000000,97.079999999999998,75.459999999999994,137.960000000000008,8.800000000000001,12.760000000000000,0.620000000000000,78.500000000000000,37.289999999999999,55.214152772200002,136.103108684000006,106.386078753000007,105.364417036000006,116.232528630000004
140,2.692929805010000,0.421901766621000,Deren,Дэрэн,MN4822, , , , , ,Dundgovi,Дундговь,MN48,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dundgovi,Deren,MN4822,144.750000000000000,10.250000000000000,4.120000000000000,0.940000000000000,68.840000000000003,60.600000000000001,111.959999999999994,10.090000000000000,3.020000000000000,0.970000000000000,55.020000000000003,42.869999999999997,156.860000000000014,18.609999999999999,11.890000000000001,1.060000000000000,74.400000000000006,50.890000000000001,120.439999999999998,13.859999999999999,8.910000000000000,0.930000000000000,56.530000000000001,40.210000000000001,95.510000000000005,11.560000000000000,7.010000000000000,1.060000000000000,53.439999999999998,22.440000000000001,53.187736519100000,143.635331242000007,130.409503711000013,163.165943937999998,126.664556130999998
141,4.360382556460000,0.498295123449000,Do'rgon,Дөргөн,MN8416,Dorgon, , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Durgun,MN8416,91.099999999999994,4.190000000000000,2.950000000000000,2.500000000000000,15.949999999999999,65.510000000000005,41.219999999999999,2.340000000000000,1.470000000000000,1.810000000000000,7.420000000000000,28.180000000000000,91.819999999999993,4.130000000000000,3.580000000000000,3.030000000000000,24.289999999999999,56.789999999999999,76.659999999999997,3.950000000000000,3.550000000000000,2.780000000000000,21.140000000000001,45.250000000000000,64.140000000000001,3.490000000000000,2.690000000000000,2.710000000000000,25.100000000000001,30.149999999999999,60.506311583600002,131.468274355999995,14.890773862400000,32.009143275600003,50.371755248699998
142,6.346964003040000,0.873946250110000,Do'rvoljin,Дөрвөлжин,MN8116,Dorvoljin, , , , ,Zavkhan,Завхан,MN81,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Zavkhan,Durvuljin,MN8116,127.069999999999993,5.720000000000000,1.990000000000000,1.150000000000000,50.810000000000002,67.400000000000006,85.230000000000004,4.250000000000000,1.040000000000000,1.120000000000000,34.020000000000003,44.810000000000002,152.889999999999986,8.020000000000000,4.770000000000000,1.940000000000000,58.939999999999998,79.209999999999994,157.219999999999999,8.380000000000001,5.630000000000000,1.980000000000000,60.920000000000002,80.319999999999993,128.680000000000007,7.130000000000000,3.330000000000000,2.810000000000000,60.899999999999999,54.509999999999998,62.372256867200001,77.121447676599999,38.926879079499997,58.138586890900001,69.683919339799999
143,2.407410852960000,0.255711226745000,Duut,Дуут,MN8419, , , , , ,Khovd,Ховд,MN84,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Khovd,Duut,MN8419,98.579999999999998,1.980000000000000,5.360000000000000,0.130000000000000,36.450000000000003,54.670000000000002,54.789999999999999,2.250000000000000,4.070000000000000,0.230000000000000,23.000000000000000,25.239999999999998,73.530000000000001,3.720000000000000,10.390000000000001,0.300000000000000,30.920000000000002,28.210000000000001,83.140000000000001,4.420000000000000,13.150000000000000,0.410000000000000,33.090000000000003,32.070000000000000,73.450000000000003,3.670000000000000,8.970000000000001,0.530000000000000,37.460000000000001,22.820000000000000,89.241291008100006,213.795853612000002,89.945210043299994,142.543604611999996,146.493372531000006
144,5.790221675200000,0.985622771377000,Erdene,Эрдэнэ,MN4176, , , , , ,To'v,Төв,MN41,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Tov,Erdene,MN4176,107.879999999999995,7.260000000000000,11.580000000000000,0.030000000000000,50.780000000000001,38.229999999999997,75.599999999999994,7.820000000000000,9.320000000000000,0.030000000000000,37.140000000000001,21.300000000000001,68.700000000000003,7.900000000000000,10.449999999999999,0.020000000000000,36.149999999999999,14.190000000000000,63.789999999999999,7.720000000000000,12.340000000000000,0.040000000000000,32.450000000000003,11.240000000000000,56.549999999999997,5.360000000000000,9.260000000000000,0.030000000000000,35.820000000000000,6.070000000000000,6.158542777500000,38.787659041799998,37.681759267899999,51.520725245700000,36.342504495900002
145,5.385601311490000,1.079429600320000,Erdene,Эрдэнэ,MN4440, , , , , ,Dornogovi,Дорноговь,MN44,Mongolia,монгол,MN,12/1/2016 0:00:00,10/19/2020 0:00:00,,Dornogovi,Erdene,MN4440,33.369999999999997,4.030000000000000,1.350000000000000,1.760000000000000,11.510000000000000,14.720000000000001,52.509999999999998,5.110000000000000,3.750000000000000,2.170000000000000,20.270000000000000,21.210000000000001,87.010000000000005,10.520000000000000,9.960000000000001,2.290000000000000,34.189999999999998,30.059999999999999,68.859999999999999,8.029999999999999,7.470000000000000,2.080000000000000,29.379999999999999,21.899999999999999,70.329999999999998,7.460000000000000,6.490000000000000,2.590000000000000,36.200000000000003,17.590000000000000,16.295643546200001,13.636831893100000,18.778436309300002,10.663039068600000,33.536230606700002
